Ano,Código da Área,Área de Avaliação,Grau Acadêmico,Código da IES,Nome da IES*,Sigla da IES*,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município**,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1486.0,FACULDADE ESTÁCIO DE SÁ DE VITÓRIA,FESV,Faculdade,Privada com fins lucrativos,1189391.0,Educação Presencial,3205309.0,Vitória,ES,2.0,2.0,22.85,1.448,56.95,4.354,3.628,4,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1487.0,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,UNIDOM - BOSCO,Centro Universitário,Privada com fins lucrativos,21646.0,Educação Presencial,4106902.0,Curitiba,PR,13.0,8.0,29.837,2.372,33.875,1.873,1.998,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1487.0,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,UNIDOM - BOSCO,Centro Universitário,Privada com fins lucrativos,321646.0,Educação Presencial,4106902.0,Curitiba,PR,48.0,37.0,28.767,2.422,38.548,2.14,2.211,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1487.0,CENTRO UNIVERSITÁRIO UNIDOM - BOSCO,UNIDOM - BOSCO,Centro Universitário,Privada com fins lucrativos,1427415.0,Educação a Distância,4106902.0,Curitiba,PR,19.0,11.0,27.472,2.059,39.2,2.446,2.349,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1490.0,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,UniFAJ,Centro Universitário,Privada com fins lucrativos,68524.0,Educação Presencial,3524709.0,Jaguariúna,SP,79.0,42.0,36.926,3.626,48.204,3.577,3.589,4,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1490.0,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,UniFAJ,Centro Universitário,Privada com fins lucrativos,68526.0,Educação Presencial,3524709.0,Jaguariúna,SP,48.0,17.0,31.023,2.529,42.141,2.762,2.704,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1490.0,CENTRO UNIVERSITÁRIO DE JAGUARIÚNA,UniFAJ,Centro Universitário,Privada com fins lucrativos,1420312.0,Educação a Distância,3524709.0,Jaguariúna,SP,104.0,2.0,12.8,0.065,31.05,1.024,0.785,1,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1491.0,CENTRO UNIVERSITÁRIO INTERNACIONAL,UNINTER,Centro Universitário,Privada com fins lucrativos,1384575.0,Educação a Distância,4106902.0,Curitiba,PR,278.0,214.0,29.099,2.275,32.455,1.721,1.859,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1491.0,CENTRO UNIVERSITÁRIO INTERNACIONAL,UNINTER,Centro Universitário,Privada com fins lucrativos,1384586.0,Educação a Distância,4106902.0,Curitiba,PR,1863.0,1486.0,27.582,2.247,37.282,1.952,2.026,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1492.0,FACULDADE PITÁGORAS DE UBERLÂNDIA,PIT UBERLÂNDIA,Faculdade,Privada com fins lucrativos,1284132.0,Educação Presencial,3170206.0,Uberlândia,MG,9.0,5.0,33.96,2.917,43.54,2.912,2.914,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1492.0,FACULDADE PITÁGORAS DE UBERLÂNDIA,PIT UBERLÂNDIA,Faculdade,Privada com fins lucrativos,1364336.0,Educação Presencial,3170206.0,Uberlândia,MG,1.0,1.0,,,,,,SC,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1494.0,Centro Universitário Salesiano,UniSales,Centro Universitário,Privada sem fins lucrativos,21657.0,Educação Presencial,3205309.0,Vitória,ES,12.0,11.0,29.254,2.295,41.172,2.658,2.567,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1494.0,Centro Universitário Salesiano,UniSales,Centro Universitário,Privada sem fins lucrativos,1102591.0,Educação Presencial,3205309.0,Vitória,ES,12.0,8.0,36.15,3.512,41.562,2.589,2.82,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1498.0,INSTITUTO DE ENSINO SUPERIOR E FORMAÇÃO AVANÇADA DE VITÓRIA,IESFAVI,Faculdade,Privada com fins lucrativos,1332213.0,Educação Presencial,3205309.0,Vitória,ES,54.0,42.0,25.909,2.0,35.916,1.749,1.812,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1499.0,FACULDADE ANHANGUERA DE TABOÃO DA SERRA,FATS,Faculdade,Privada com fins lucrativos,96671.0,Educação Presencial,3552809.0,Taboão da Serra,SP,16.0,13.0,24.276,1.637,37.292,2.241,2.09,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1499.0,FACULDADE ANHANGUERA DE TABOÃO DA SERRA,FATS,Faculdade,Privada com fins lucrativos,1260481.0,Educação Presencial,3552809.0,Taboão da Serra,SP,57.0,47.0,24.378,1.774,37.427,1.973,1.924,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1500.0,Faculdade UNIGUAÇU,FAC UNIGUAÇU,Faculdade,Privada com fins lucrativos,1113972.0,Educação Presencial,4125704.0,São Miguel do Iguaçu,PR,20.0,20.0,30.735,2.713,40.105,2.372,2.457,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1508.0,Centro Universitário Metropolitano de Maringá,UNIFAMMA,Centro Universitário,Privada com fins lucrativos,1078192.0,Educação Presencial,4115200.0,Maringá,PR,17.0,16.0,26.287,2.056,41.143,2.526,2.409,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1509.0,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,66629.0,Educação Presencial,3106200.0,Belo Horizonte,MG,16.0,10.0,38.27,3.488,36.11,2.113,2.457,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1509.0,Centro Universitário Estácio de Belo Horizonte - Estácio BH,ESTÁCIO BH,Centro Universitário,Privada com fins lucrativos,366629.0,Educação Presencial,3106200.0,Belo Horizonte,MG,85.0,78.0,28.174,2.335,39.339,2.258,2.277,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1510.0,CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA,,Centro Universitário,Privada com fins lucrativos,1398023.0,Educação Presencial,4216602.0,São José,SC,14.0,10.0,26.59,2.101,45.51,3.176,2.907,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1514.0,CENTRO UNIVERSITÁRIO VALE DO CRICARÉ,UNIVC,Faculdade,Privada com fins lucrativos,1158330.0,Educação Presencial,3204906.0,São Mateus,ES,23.0,16.0,23.518,1.536,36.012,2.103,1.961,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1518.0,FACULDADE ANHANGUERA DE TAGUATINGA,,Faculdade,Privada com fins lucrativos,110315.0,Educação Presencial,5300108.0,Brasília,DF,16.0,13.0,26.661,2.111,33.569,1.399,1.577,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1518.0,FACULDADE ANHANGUERA DE TAGUATINGA,,Faculdade,Privada com fins lucrativos,1110583.0,Educação Presencial,5300108.0,Brasília,DF,6.0,3.0,20.6,1.15,31.4,1.607,1.493,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1519.0,CENTRO UNIVERSITÁRIO DE PATO BRANCO,UNIDEP,Centro Universitário,Privada com fins lucrativos,47541.0,Educação Presencial,4118501.0,Pato Branco,PR,4.0,2.0,27.5,2.063,32.2,1.693,1.786,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1519.0,CENTRO UNIVERSITÁRIO DE PATO BRANCO,UNIDEP,Centro Universitário,Privada com fins lucrativos,108676.0,Educação Presencial,4118501.0,Pato Branco,PR,10.0,9.0,27.422,2.223,52.966,4.286,3.77,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1536.0,Centro Universitário UNIFATEB,,Faculdade,Privada com fins lucrativos,1327337.0,Educação Presencial,4127106.0,Telêmaco Borba,PR,20.0,16.0,29.737,2.565,34.012,1.465,1.74,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1538.0,CENTRO UNIVERSITARIO PROJEÇÃO,UNIPROJEÇÃO,Centro Universitário,Privada com fins lucrativos,1377496.0,Educação Presencial,5300108.0,Brasília,DF,47.0,35.0,26.982,2.159,37.888,2.042,2.071,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1541.0,FACULDADE FLAMINGO,,Faculdade,Privada com fins lucrativos,111908.0,Educação Presencial,3550308.0,São Paulo,SP,7.0,6.0,30.883,2.511,48.833,3.482,3.239,4,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1542.0,CENTRO UNIVERSITÁRIO GERALDO DI BIASE,UGB,Centro Universitário,Privada sem fins lucrativos,120185.0,Educação Presencial,3300308.0,Barra do Piraí,RJ,27.0,25.0,28.576,2.205,36.368,2.141,2.157,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1546.0,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,FAESF,Faculdade,Privada sem fins lucrativos,5000350.0,Educação Presencial,2108207.0,Pedreiras,MA,25.0,20.0,22.53,1.406,37.325,2.244,2.034,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1552.0,FACULDADE UNINASSAU PARNAÍBA,,Faculdade,Privada com fins lucrativos,1258043.0,Educação Presencial,2207702.0,Parnaíba,PI,92.0,55.0,26.629,2.106,36.452,1.828,1.898,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1554.0,CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA,UNIVR,Centro Universitário,Privada com fins lucrativos,48505.0,Educação Presencial,3542602.0,Registro,SP,16.0,14.0,28.871,2.244,43.742,2.934,2.762,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1554.0,CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA,UNIVR,Centro Universitário,Privada com fins lucrativos,119016.0,Educação Presencial,3542602.0,Registro,SP,33.0,27.0,25.125,1.884,35.607,1.703,1.748,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1559.0,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,92734.0,Educação Presencial,3201506.0,Colatina,ES,9.0,8.0,38.737,3.894,48.9,3.681,3.734,4,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1562.0,FACULDADE DE ILHA SOLTEIRA,FAISA,Faculdade,Privada com fins lucrativos,1185995.0,Educação Presencial,3520442.0,Ilha Solteira,SP,1.0,1.0,,,,,,SC,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1563.0,CENTRO UNIVERSITÁRIO UNINOVAFAPI,UNINOVAFAPI,Centro Universitário,Privada com fins lucrativos,96693.0,Educação Presencial,2211001.0,Teresina,PI,65.0,50.0,23.898,1.703,32.918,1.302,1.403,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1575.0,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,56706.0,Educação Presencial,3104007.0,Araxá,MG,9.0,4.0,33.775,2.893,49.05,3.505,3.352,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1575.0,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,356706.0,Educação Presencial,3104007.0,Araxá,MG,10.0,6.0,20.583,1.214,45.3,3.145,2.662,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1575.0,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,1445621.0,Educação a Distância,3104007.0,Araxá,MG,2.0,1.0,,,,,,SC,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1575.0,CENTRO UNIVERSITÁRIO DO PLANALTO DE ARAXÁ,UNIARAXÁ,Centro Universitário,Privada sem fins lucrativos,1488011.0,Educação a Distância,3104007.0,Araxá,MG,112.0,81.0,25.879,1.996,32.498,1.24,1.429,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1577.0,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,FACINOR,Faculdade,Privada sem fins lucrativos,150126.0,Educação Presencial,4113502.0,Loanda,PR,10.0,10.0,22.99,1.466,32.44,1.719,1.656,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1586.0,UNIVERSIDADE DO VALE DO SAPUCAÍ,UNIVÁS,Universidade,Privada sem fins lucrativos,44174.0,Educação Presencial,3152501.0,Pouso Alegre,MG,25.0,25.0,23.804,1.689,40.568,2.441,2.253,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1590.0,CENTRO UNIVERSITÁRIO ESTÁCIO DE SÃO LUÍS,,Centro Universitário,Privada com fins lucrativos,117472.0,Educação Presencial,2111300.0,São Luís,MA,14.0,10.0,33.2,2.817,43.31,2.888,2.87,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1599.0,CENTRO UNIVERSITÁRIO PRESIDENTE TANCREDO DE ALMEIDA NEVES,UNIPTAN,Centro Universitário,Privada com fins lucrativos,1181318.0,Educação Presencial,3162500.0,São João del Rei,MG,44.0,40.0,26.277,2.054,37.137,1.93,1.961,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1600.0,Centro Universitário do Norte de Minas,Uninorte Minas,Faculdade,Privada com fins lucrativos,46023.0,Educação Presencial,3143302.0,Montes Claros,MG,6.0,6.0,21.066,1.212,26.866,1.12,1.143,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1600.0,Centro Universitário do Norte de Minas,Uninorte Minas,Faculdade,Privada com fins lucrativos,346023.0,Educação Presencial,3143302.0,Montes Claros,MG,28.0,23.0,29.7,2.56,38.673,2.159,2.259,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1601.0,FACULDADE CIDADE DE COROMANDEL,FCC,Faculdade,Privada sem fins lucrativos,1385571.0,Educação Presencial,3119302.0,Coromandel,MG,9.0,8.0,25.575,1.951,38.0,2.059,2.032,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1606.0,FACULDADES INTEGRADAS DE CASSILÂNDIA,FIC,Faculdade,Privada com fins lucrativos,74157.0,Educação Presencial,5002902.0,Cassilândia,MS,6.0,6.0,25.95,1.858,27.633,1.202,1.366,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1621.0,FACULDADE NETWORK,NWK,Faculdade,Privada com fins lucrativos,1056358.0,Educação Presencial,3533403.0,Nova Odessa,SP,7.0,2.0,30.9,2.513,47.45,3.333,3.128,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1621.0,FACULDADE NETWORK,NWK,Faculdade,Privada com fins lucrativos,1331434.0,Educação Presencial,3533403.0,Nova Odessa,SP,3.0,2.0,10.3,0.0,35.8,1.731,1.298,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1640.0,CENTRO UNIVERSITÁRIO AGES,UniAGES,Centro Universitário,Privada com fins lucrativos,109264.0,Educação Presencial,2923803.0,Paripiranga,BA,14.0,10.0,23.9,1.587,45.72,3.147,2.757,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1640.0,CENTRO UNIVERSITÁRIO AGES,UniAGES,Centro Universitário,Privada com fins lucrativos,1203176.0,Educação Presencial,2923803.0,Paripiranga,BA,7.0,5.0,24.34,1.768,30.6,0.957,1.16,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1641.0,CENTRO UNIVERSITÁRIO SOCIAL DA BAHIA,UNISBA,Centro Universitário,Privada sem fins lucrativos,46299.0,Educação Presencial,2927408.0,Salvador,BA,8.0,8.0,28.687,2.22,35.675,2.067,2.105,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1641.0,CENTRO UNIVERSITÁRIO SOCIAL DA BAHIA,UNISBA,Centro Universitário,Privada sem fins lucrativos,5000322.0,Educação Presencial,2927408.0,Salvador,BA,24.0,21.0,21.776,1.39,36.6,1.85,1.735,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1647.0,FACULDADE DE ENSINO E CULTURA DO CEARÁ,FAECE,Faculdade,Privada com fins lucrativos,1087352.0,Educação Presencial,2304400.0,Fortaleza,CE,5.0,4.0,22.175,1.359,26.375,1.067,1.14,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1647.0,FACULDADE DE ENSINO E CULTURA DO CEARÁ,FAECE,Faculdade,Privada com fins lucrativos,1181231.0,Educação Presencial,2304400.0,Fortaleza,CE,32.0,31.0,27.087,2.174,37.212,1.941,2.0,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1656.0,INSTITUTO DE ENSINO SUPERIOR DE TERESINA,IEST,Faculdade,Privada com fins lucrativos,1331810.0,Educação Presencial,2211001.0,Teresina,PI,62.0,57.0,22.078,1.435,32.885,1.298,1.332,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1657.0,CENTRO UNIVERSITÁRIO UNISEP,CEUUN,Centro Universitário,Privada com fins lucrativos,1173107.0,Educação Presencial,4107207.0,Dois Vizinhos,PR,4.0,3.0,45.233,4.853,50.566,3.929,4.16,5,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1658.0,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA,UNIGRANDE,Centro Universitário,Privada com fins lucrativos,71405.0,Educação Presencial,2304400.0,Fortaleza,CE,23.0,22.0,29.181,2.285,42.718,2.824,2.689,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1658.0,CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA,UNIGRANDE,Centro Universitário,Privada com fins lucrativos,1322677.0,Educação Presencial,2304400.0,Fortaleza,CE,33.0,30.0,30.936,2.742,39.983,2.354,2.451,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1659.0,FACULDADE ESTÁCIO DE SÁ DE OURINHOS,FAESO,Faculdade,Privada com fins lucrativos,74922.0,Educação Presencial,3534708.0,Ourinhos,SP,9.0,7.0,17.328,0.733,32.928,1.304,1.161,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1659.0,FACULDADE ESTÁCIO DE SÁ DE OURINHOS,FAESO,Faculdade,Privada com fins lucrativos,1168569.0,Educação Presencial,3534708.0,Ourinhos,SP,11.0,8.0,26.062,1.873,34.187,1.907,1.898,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1660.0,CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,ESTÁCIO BRASÍLIA,Centro Universitário,Privada com fins lucrativos,1313310.0,Educação Presencial,5300108.0,Brasília,DF,7.0,1.0,,,,,,SC,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1660.0,CENTRO UNIVERSITÁRIO ESTÁCIO DE BRASÍLIA - ESTÁCIO BRASÍLIA,ESTÁCIO BRASÍLIA,Centro Universitário,Privada com fins lucrativos,1313311.0,Educação Presencial,5300108.0,Brasília,DF,38.0,30.0,26.746,2.124,34.053,1.471,1.634,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1663.0,Centro Universitário Araguaia,UNIARAGUAIA,Centro Universitário,Privada com fins lucrativos,1104698.0,Educação Presencial,5208707.0,Goiânia,GO,21.0,15.0,25.366,1.781,36.04,2.106,2.025,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1663.0,Centro Universitário Araguaia,UNIARAGUAIA,Centro Universitário,Privada com fins lucrativos,1204348.0,Educação Presencial,5208707.0,Goiânia,GO,110.0,84.0,27.48,2.232,37.39,1.968,2.034,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1676.0,CENTRO UNIVERSITÁRIO SÃO MIGUEL,UNISÃOMIGUEL,Centro Universitário,Privada com fins lucrativos,1258308.0,Educação Presencial,2611606.0,Recife,PE,31.0,18.0,24.827,1.84,36.311,1.807,1.816,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1677.0,FACULDADE DE ENSINO SUPERIOR DO PIAUÍ,FAESPI,Faculdade,Privada com fins lucrativos,1366206.0,Educação Presencial,2211001.0,Teresina,PI,2.0,2.0,28.75,2.228,62.4,4.94,4.262,5,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1690.0,FACULDADE DE SÃO VICENTE,FSV,Faculdade,Privada com fins lucrativos,1190178.0,Educação Presencial,3551009.0,São Vicente,SP,73.0,48.0,26.047,1.871,32.56,1.732,1.767,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1694.0,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,ESUCRI,Faculdade,Privada com fins lucrativos,104512.0,Educação Presencial,4204608.0,Criciúma,SC,10.0,10.0,40.96,3.843,49.3,3.532,3.61,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1694.0,ESCOLA SUPERIOR DE CRICIÚMA - ESUCRI,ESUCRI,Faculdade,Privada com fins lucrativos,1042084.0,Educação Presencial,4204608.0,Criciúma,SC,55.0,51.0,31.772,2.866,47.276,3.439,3.296,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1697.0,CENTRO UNIVERSITÁRIO FACOL,UNIFACOL,Centro Universitário,Privada sem fins lucrativos,1154745.0,Educação Presencial,2616407.0,Vitória de Santo Antão,PE,45.0,43.0,25.948,2.006,36.779,1.877,1.909,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1702.0,CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA,ESTÁCIO AMAZÔNIA,Centro Universitário,Privada com fins lucrativos,1376348.0,Educação Presencial,1400100.0,Boa Vista,RR,3.0,2.0,21.5,1.349,31.7,1.121,1.178,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1703.0,FACULDADE UNIBRAS DE GOIÁS,FACBRAS,Faculdade,Privada sem fins lucrativos,1332427.0,Educação Presencial,5218805.0,Rio Verde,GO,25.0,22.0,22.14,1.444,31.881,1.148,1.222,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1711.0,FACULDADE DE PRESIDENTE PRUDENTE,FAPEPE,Faculdade,Privada com fins lucrativos,1101114.0,Educação Presencial,3541406.0,Presidente Prudente,SP,1.0,1.0,,,,,,SC,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1716.0,Centro Universitário União das Américas Descomplica,UNIAMÉRICA,Centro Universitário,Privada sem fins lucrativos,1204014.0,Educação Presencial,4108304.0,Foz do Iguaçu,PR,29.0,26.0,25.853,1.992,37.084,1.922,1.94,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1718.0,CENTRO UNIVERSITÁRIO NOBRE DE FEIRA DE SANTANA,,Centro Universitário,Privada com fins lucrativos,71146.0,Educação Presencial,2910800.0,Feira de Santana,BA,25.0,11.0,39.936,4.071,52.463,4.211,4.176,5,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1721.0,FACULDADE DE VIÇOSA,FDV,Faculdade,Privada com fins lucrativos,5000012.0,Educação Presencial,3171303.0,Viçosa,MG,28.0,27.0,27.655,2.258,38.337,2.109,2.146,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1735.0,CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO,UNILEÃO,Centro Universitário,Privada com fins lucrativos,73168.0,Educação Presencial,2307304.0,Juazeiro do Norte,CE,4.0,3.0,36.3,3.227,55.833,4.234,3.982,5,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1735.0,CENTRO UNIVERSITÁRIO DOUTOR LEÃO SAMPAIO,UNILEÃO,Centro Universitário,Privada com fins lucrativos,1364225.0,Educação Presencial,2307304.0,Juazeiro do Norte,CE,16.0,14.0,24.235,1.753,37.492,1.983,1.926,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1753.0,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA,FACENE,Faculdade,Privada com fins lucrativos,1353036.0,Educação Presencial,2507507.0,João Pessoa,PB,34.0,34.0,32.417,2.961,53.27,4.331,3.988,5,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1772.0,Centro Universitário Fanor Wyden,UniFanor Wyden,Centro Universitário,Privada com fins lucrativos,5000272.0,Educação Presencial,2304400.0,Fortaleza,CE,4.0,2.0,30.5,2.678,28.0,0.571,1.097,2,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1775.0,Centro Universitário Favip Wyden,UniFavip Wyden,Centro Universitário,Privada com fins lucrativos,1328760.0,Educação Presencial,2604106.0,Caruaru,PE,37.0,26.0,32.7,3.003,46.188,3.277,3.208,4,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1785.0,FACULDADE DE COLIDER,FACIDER,Faculdade,Privada sem fins lucrativos,120771.0,Educação Presencial,5103205.0,Colíder,MT,11.0,11.0,29.881,2.587,31.863,1.146,1.506,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1804.0,FACULDADE DE MAUÁ - FAMA,FAMA,Faculdade,Privada com fins lucrativos,5000242.0,Educação Presencial,3529401.0,Mauá,SP,29.0,21.0,33.747,2.889,36.976,2.207,2.377,3,
2021,3501.0,EDUCAÇÃO FÍSICA ,Bacharelado,1805.0,CENTRO UNIVERSITÁRIO DOS GUARARAPES,UNIFG,Centro Universitário,Privada com fins lucrativos,107619.0,Educação Presencial,2607901.0,Jaboatão dos Guararapes,PE,96.0,79.0,23.735,1.679,32.5,1.24,1.35,2,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1807.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,89472.0,Educação Presencial,2307304.0,Juazeiro do Norte,CE,74.0,59.0,37.286,3.357,47.289,3.316,3.326,4,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1807.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000139.0,Educação Presencial,2302800.0,Canindé,CE,11.0,4.0,35.15,3.075,36.025,2.104,2.347,3,
2021,3502.0,EDUCAÇÃO FÍSICA ,Licenciatura,1807.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,5000802.0,Educação Presencial,2307601.0,Limoeiro do Norte,CE,30.0,23.0,33.621,2.873,42.639,2.816,2.83,3,
